Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Edwardian Platinum & 18ct Gold Diamond Cluster Ring","A pretty Edwardian diamond cluster ring which was made between 1910-20. It has a platinum top and an 18ct gold shank. It is in good condition and would make a pretty dress ring or engagement ring.",729D,,0,675,http://www.antiquejewellerycompany.com/shop/edwardian-platinum-18ct-gold-diamond-cluster-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Gold & Platinum Diamond Crossover Ring","A diamond ring of crossover design with smaller, channel set diamonds to the top and bottom. It was made around 1920 and is platinum on the top with an 18ct gold shank.",334D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/gold-platinum-diamond-crossover-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK L ½, US 5 ¾, French 52 ¼, Japanese 11 ½",
"Diamond & Sapphire Edwardian Cluster Ring","Always popular these rings are well made and delicate on the finger. This example has a nice sapphire which is surrounded by diamonds. The shank is 18ct white gold with a platinum top. It was made circa 1910.",564D,,0,1275,http://www.antiquejewellerycompany.com/shop/diamond-sapphire-edwardian-cluster-ring-2/,Rings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Three Stone Ruby & Diamond Victorian Ring","A lovely example of a late Victorian ruby and diamond ring set in an 18ct gold scroll work mount. The ring was made around 1880. It is unusual to have two diamonds nestled between each ruby. The rubies, which originate from Burma, are well matched and a good red colour.",JM/J,simple,0,2250,http://www.antiquejewellerycompany.com/shop/three-stone-ruby-diamond-victorian-ring/,"Rings>Engagement Rings","Victorian (1839-1901)",sold,"UK L, US 5 ¾, French 51, Japanese 10 ½",
"Ruby & Diamond Rectangular Art Deco Ring","A really stylish Art Deco ring. It is rectangular with canted corners and has two bands of well matched baguette cut rubies which are complimented by two bands of diamonds with a central single stone diamond. The ring was made around 1925, is platinum throughout and in very good condition.",8M/J,simple,0,2775,http://www.antiquejewellerycompany.com/shop/ruby-diamond-rectangular-art-deco-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK J ½, US 5, French, 49, Japanese 9",
"Diamond Triple Cluster 18ct Gold Edwardian Ring","A pretty diamond triple cluster ring which is ideal as an engagement ring. The diamonds are bright and set in platinum. The shank is 18ct gold. It was made circa 1910-1920.",523D,,0,1125,http://www.antiquejewellerycompany.com/shop/diamond-triple-cluster-18ct-gold-edwardian-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,
"Art Deco Square Cut Sapphire & Diamond Ring","This platinum ring is set to the centre with a square cut sapphire flanked alternately by sapphires and diamonds. It was made in the 1920s and is of typical Art Deco design.",561D,,0,1650,http://www.antiquejewellerycompany.com/shop/art-deco-square-cut-sapphire-diamond-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
"Ruby & Natural Pearl Cluster Regency Ring","A good example of a Regency ring made circa 1820 which is set with good rubies and natural split pearls. It is 18ct gold and has a locket compartment to the reverse, which would have held a lock of hair as a keepsake from a loved one.",524D,,0,825,http://www.antiquejewellerycompany.com/shop/ruby-natural-pearl-cluster-regency-ring/,Rings,"Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Victorian 18ct Gold Diamond Cluster Ring","A good quality Victorian ring in 18ct gold and set with old mine cut diamonds.
It was made circa 1880 and is in excellent condition. These rings are few and far between!",555D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-diamond-cluster-ring/,"Rings>Engagement Rings","Victorian (1839-1901)",available,"UK K, US 5 ¼, French 50, Japanese 9 ½",
"Art Nouveau Emerald & Diamond Ring","This ring was made in Austria circa 1910. It is 14ct gold and is set with a central emerald and diamonds in stylish curves.",556D,simple,0,1425,http://www.antiquejewellerycompany.com/shop/art-nouveau-emerald-diamond-ring/,Rings,"Art Nouveau (1890-1915)",sold,,
"Sapphire & Diamond Small Cluster Edwardian Ring","A delicate and very pretty ring which has a central sapphire which is surrounded by small diamonds. The shank is 18ct gold and the top is platinum. It was made circa 1910.",562D,,0,675,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-small-cluster-edwardian-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Emerald Diamond Cluster Ring","A beautifully made emerald and diamond cluster ring. It was made circa 1900-1910 and is in excellent condition. The emerald is a good untreated stone and the diamonds are well matched around it.",28E,simple,0,1550,http://www.antiquejewellerycompany.com/shop/emerald-diamond-cluster-ring/,Rings,"Edwardian (1901-1914)",sold,"UK L, US 5 ¾, French 51, Japanese 10 ½",
"Suffragette Enamel 15ct Gold Heart Pendant","An unusual 15ct gold gold heart shape gold pendant which has been delicately enamelled in pink, green and white. It has a miniature inside of a Belle Epoque lady. She could well have been a Suffragette as the colours of the enamel are green white and vermilion, the colours that represent the words ""give women votes"".",692D,simple,0,1425,http://www.antiquejewellerycompany.com/shop/jubilee-enamel-15ct-gold-heart-pendant/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Marcasite & Silver Art Deco Collar","This is a lovely silver collar. It is stylish with interlinking sections set with marcasite. It was made circa 1920 and looks lovely on the neck.",559D,simple,0,525,http://www.antiquejewellerycompany.com/shop/marcasite-silver-art-deco-collar/,Necklaces,"Art Deco (1920-1935)",sold,,
"Georgian Thick Pinchbeck Chain","<p>This is a stunning example of a Regency Pinchbeck chain. The links are beautifully chased with small oval circles with a dot in between. They are not worn and the clasp is absolutely original with four florets set with amethyst pastes.</p>
<p>These chains are so hard to find nowadays especially in such good condition.</p>",690D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/georgian-thick-pinchbeck-chain/,Chains,"Georgian (1714-1830)",sold,,
"Silver & Agate Cufflinks","A good pair of silver and agate cufflinks. The agate is beautifully marked and makes them look really eye catching. A good gift for a good friend!",548D,,0,250,http://www.antiquejewellerycompany.com/shop/silver-agate-cufflinks/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",available,,"Modern (1960s onwards)"
"Art Deco Enamel Two Colour Gold Cufflinks","A really stylish pair of Art Deco 14ct gold cufflinks. They were made in America in the 1920s and are two colour gold with red enamel corners.",547D,,0,1275,http://www.antiquejewellerycompany.com/shop/art-deco-enamel-two-colour-gold-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Gold Multistone Cufflinks","An unusual pair of cufflinks which have been set with four different stones, amethyst, tourmaline, citrine and rock crystal,. They are facet cut in a diamond shape with engraved gold edges and were made circa 1935.",673D,,0,1500,http://www.antiquejewellerycompany.com/shop/gold-multistone-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Amethyst 9ct White Gold Cufflinks","A smart pair of faceted amethyst cufflinks which were made in the 1930s. They are 9ct white gold.",674D,,0,675,http://www.antiquejewellerycompany.com/shop/amethyst-9ct-white-gold-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Art Nouveau Horn Butterfly","A carved horn brooch of a butterfly, a much used motif in the Art Nouveau period. It is delicately coloured and very pretty. It was made in France circa 1900-1910.",894E,simple,0,525,http://www.antiquejewellerycompany.com/shop/art-nouveau-horn-butterfly/,Brooches,"Art Nouveau (1890-1915)",available,,
"Silver Blue & White Paste Art Deco Bracelet","A good quality Art Deco silver bracelet which has been set with colourless paste and large blue paste cabochons to imitate a sapphire and diamond bracelet of the period.
It was made circa 1925 and conjures up that era perfectly.",625D,,0,675,http://www.antiquejewellerycompany.com/shop/silver-blue-white-paste-art-deco-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Gold & Platinum Buckle Bangle","An unusual and very smart narrow bangle which is formed as a buckle. It was made circa 1910 and is 15ct gold with platinum.",571D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/gold-platinum-buckle-bangle/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Georg Jensen Silver Screw on Earrings","An original pair of silver bud earrings designed by Georg Jensen. They are very neat on the ear, and were made circa 1940. Vintage Georg Jensen pieces are very collectable as they are not only well designed but they are very good quality silver.",378D,simple,0,375,http://www.antiquejewellerycompany.com/shop/georg-jensen-silver-screw-on-earrings/,Earrings,"Retro (1940s)",available,,
"Amethyst & Silver Round Clip-On Earrings","A practical every day pair of amethyst and silver earrings. They were made in the 1920-30 period.",486D,,0,225,http://www.antiquejewellerycompany.com/shop/amethyst-silver-round-clip-on-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Art Deco Silver Onyx & Marcasite Drop Earrings","A good stylish pair of Art Deco silver drop earrings. They are set with carved onyx pieces and studded with marcasite. The mineral marcasite, sometimes called white iron pyrite, is iron sulfide (FeS2) with orthorhombic crystal structure. It was commonly used in the Art Deco period to imitate diamond and onyx jewellery.",366D,,0,275,http://www.antiquejewellerycompany.com/shop/art-deco-silver-onyx-marcasite-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Diamond Art Deco Earrings","A lovely pair of Art Deco diamond earrings in platinum with a millegrained edge. This is hard and time consuming to do. Short cuts are often taken with inferior copies.",687D,simple,0,2950,http://www.antiquejewellerycompany.com/shop/diamond-art-deco-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Burma Sapphire & Diamond Art Deco Clip-On Earrings","Pair of Art Deco white gold, sapphire and diamond wing earclips. The sapphires are of Burmese origin, a good colour and the diamonds are very lively.",708D,,0,1500,http://www.antiquejewellerycompany.com/shop/burma-sapphire-diamond-art-deco-clip-on-earrings/,Earrings,"Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"French Gold & Silver Cherub Earrings","A most unusual pair of earrings which were made circa 1870 in France. They have 18ct gold mounts and silver centres which have been finely cast and worked afterwards with cherubs.",629D,,0,1500,http://www.antiquejewellerycompany.com/shop/french-gold-silver-cherub-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Gold Enamel & Pearl Round Pendant on Chain","This type of pendant was popular in the Edwardian period, circa 1910-1920. It is enamelled in a subtle and beautiful blue grey. It has a small flower spray applied in platinum and set with tiny rose diamonds and a natural pearl, with a drop pearl at the base of the pendant. It is 15ct gold and has a locket back and the original 15ct gold chain.",373D,simple,0,1425,http://www.antiquejewellerycompany.com/shop/gold-enamel-pearl-round-pendant-on-chain/,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
"Silver & Moonstone Collar","This is very stylish and would suit anyone who loves moonstones. They are a good size and colour and work well with the silver links. It was made circa 1930.",545D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/silver-moonstone-collar/,Necklaces,"Art Deco (1920-1935)",sold,,
"Art Nouveau Red Enamel & Baroque Pearl Gold Necklace","This is really pretty on the neck. It is 9ct gold and has five caged baroque pearls interspersed with four strawberry red enamel pear shaped drops. Red enamel is associated with love straight from the heart. It was made circa 1910.",344D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/art-nouveau-red-enamel-baroque-pearl-gold-necklace/,Necklaces,"Art Nouveau (1890-1915)",available,,
"Gold Buckle Motif Victorian Locket","Hard to find in this size which is smaller than the normal Victorian locket. This example is nicely engraved with a garter and buckle, and has two sections inside for photographs. One side has the original coloured photograph of a gentleman. It is 15ct gold and was made circa 1870.",538D,simple,0,375,http://www.antiquejewellerycompany.com/shop/gold-buckle-motif-victorian-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Gold Horseshoe & Buckle Ruby, Diamond & Pearl Victorian Locket","An unusual Victorian oval 18ct gold locket which was made circa 1870. It has a buckle motif which holds a horseshoe for good luck. These elements are set with natural split pearls, rubies and small rose diamonds. The inside has two sections for photographs.",501D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/gold-horseshoe-buckle-ruby-diamond-pearl-victorian-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"9ct & Mother of Pearl Cufflinks Set with Sapphires","A useful pair of 9ct white gold cufflinks which were made in the 1920s. They are an octagonal design inset with figured mother of pearl plaques with a sapphire in each one. Although they are not large, attention is in the detail, with engine turned design on the rims.",372D,simple,0,525,http://www.antiquejewellerycompany.com/shop/9ct-mother-of-pearl-cufflinks-set-with-sapphires/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,
"Set of Six Moss Agate & Gold Victorian Buttons","An unusual set of buttons which are carved moss agate with a small natural pearl in the centre of each one. The case is original, and they were made circa 1890.",369D,,0,675,http://www.antiquejewellerycompany.com/shop/set-of-six-moss-agate-gold-victorian-buttons/,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Large Silver & Royal Blue Enamel Scottish Brooch","A fabulous Scottish brooch which was made circa 1860-1880. It is so beautifully made with great attention to the detail on the thistle, the national emblem of Scotland. I have never had one as good as this. It could well have been a special commission as it is large and the Royal blue enamel suggests that it could have been used in a ceremonial for Queen Victoria.",380D,,0,1400,http://www.antiquejewellerycompany.com/shop/large-silver-royal-blue-enamel-scottish-brooch/,Brooches,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Pearl & Diamond Earrings","A very practical and smart pair of 18ct white gold diamond and pearl earrings. The pearls are a lovely lustrous colour and complimented by two good bright diamonds. They have posts and hinged backs so are very secure.",356D,,0,750,http://www.antiquejewellerycompany.com/shop/pearl-diamond-earrings/,Earrings,"Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Art Deco Silver & Chalcedony Long Drop Earrings","A pair of Art Deco pierced silver long drop earrings set with dark green chalcedony. An unusual design; the balance between the pierced silver and dark green chalcedony means these earrings look fantastic on.",528D,simple,0,525,http://www.antiquejewellerycompany.com/shop/art-deco-silver-chalcedony-long-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Edwardian Diamond Drop Cluster Earrings","Edwardian diamond drop earrings comprising two diamond studded wires suspending large diamond clusters. They are platinum fronted with 18ct gold backs and were made between 1910-20.",518D,simple,0,3750,http://www.antiquejewellerycompany.com/shop/edwardian-diamond-drop-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"French 19th Century 18ct Gold Tassle Earrings","A good pair of original French drop tassle earrings which were made circa 1880. They are marked with the eagle's head for 18ct gold and are in very good condition.",542D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/french-19th-century-18ct-gold-tassle-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Ruby & Diamond Cluster Earrings","A neat pair of ruby and diamond cluster earrings which were made in the 1940s.",382D,,0,1650,http://www.antiquejewellerycompany.com/shop/ruby-diamond-cluster-earrings/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Gold Masonic Gemstone Ring","A rare Masonic ring. The gavel is the badge of power and authority of the Master, and often in another form and always in a lesser degree, of the Wardens. 'The Blazing Star' refers us to the sun, which enlightens the earth with its rays, dispensing its blessings to mankind at large and giving light and life to all things here below. At various times the Masonic Blazing Star has been declared to be a symbol of 1. Divine Providence 2. The Star of Bethlehem 3. Prudence 4. Beauty 5. The Sun The rays are set with an emerald, sapphire, ruby, topaz and a diamond with a large diamond in the centre. The gavel is also set with small diamonds. The shank is 18ct gold and is enscribed with initials and dated 1933.",546D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/gold-masonic-gemstone-ring/,"Rings>Dress Rings","Art Deco (1920-1935)",sold,"UK J, US 4 ¾, French 48, Japanese 8 ½",1
"Natural Pearl & Diamond Edwardian Cluster Ring","A top quality Edwardian period ring. The natural pearl is fairly large and is surrounded by really well matched diamonds. It is 18ct gold and was made circa 1910.",4Z,simple,0,1250,http://www.antiquejewellerycompany.com/shop/natural-pearl-diamond-edwardian-cluster-ring/,"Rings>Dress Rings","Edwardian (1901-1914)",sold,,
"Georgian Clasped Hands Opening Ring","18ct gold Georgian ring. The sides open back to reveal an inner ring which would probably have held a lock of hair. Made between 1760-1780.",435D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/georgian-clasped-hands-opening-ring/,Rings,"Georgian (1714-1830)",available,"UK O, US 7, French 55 ¼, Japanese 14",
"Opal Ruby & Diamond Cluster Ring","An original Edwardian ring which was made circa 1910. The colourful opals are well matched and interspersed by rubies and diamonds, with a small central diamond. It is 18ct gold and in very good condition.",541D,,0,1275,http://www.antiquejewellerycompany.com/shop/opal-ruby-diamond-cluster-ring/,"Rings>Dress Rings","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Regency Natural Pearl & Emerald Ring","A 15ct yellow gold natural split pearl and emerald cluster ring set to the centre with a single foil backed emerald. The reverse of the bezel opens up, possibly to reveal a lock of hair. The ring is in fantastic condition.",543D,simple,0,875,http://www.antiquejewellerycompany.com/shop/regency-natural-pearl-emerald-ring/,Rings,"Georgian (1714-1830)",sold,"UK M ½, US 6 ¼, French 53 ¼, Japanese 12 ½",
"Blue Topaz & Onyx Gold Ring","A really striking ring which is composed of an onyx shank set with an oval blue topaz in a gold setting.

Topaz is the Texas state gemstone as well as the birthstone for the month of November. It occurs naturally in many colours including blue, orange, brown, green.

It starts life as fairly colourless and is then irradiated to the colour. This ring was made in the 1980s.",412D,simple,0,975,http://www.antiquejewellerycompany.com/shop/blue-topaz-onyx-gold-ring/,"Rings>Dress Rings","Modern (1960s onwards)",available,,
"Green Tourmaline & Diamond Retro Ring","This is a strong looking 18ct white gold ring. The tourmaline is a rich green. It was made in the late 40s early 50s.",337D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/green-tourmaline-diamond-retro-ring/,"Rings>Dress Rings","Retro (1940s)",available,,
"Emerald & Diamond Art Deco Ring","A really pretty Art Deco ring which is set with square cut emeralds and diamonds. The shank is 18ct gold with a platinum top. It was made circa 1925.",526D,,0,975,http://www.antiquejewellerycompany.com/shop/emerald-diamond-art-deco-ring/,Rings,"Art Deco (1920-1935)",sold,"UK O, US 7, French 55 ¼, Japanese 14","Art Deco (1920 - 1935)"
"Georgian Hairwork Miniature Ring","A Georgian yellow gold mourning ring depicting a church scene in hair in a ruby surround. It was believed that a ruby could protect you from all kinds of witchcraft, plague and famine, so it was appropriate to use in jewellery to protect both the living and the dead. The shank is enamelled in black which signifies that the person commemorated had been married. White enamel shanks were for virgins. The shank reads ""Robt (robert) Ockley ob (died) 1 aug 1773 ae (aged) 64"".",516D,simple,0,1425,http://www.antiquejewellerycompany.com/shop/georgian-hairwork-miniature-ring/,Rings,"Georgian (1714-1830)",sold,"UK L, US 5 ¾, French 51, Japanese 10 ½",
"Oval Bloodstone Signet Ring","A small 9ct gold signet ring which has an oval bloodstone inset with engraved decoration in the gold around it.",489D,,0,375,http://www.antiquejewellerycompany.com/shop/oval-bloodstone-signet-ring/,"Seals &amp; Signet Rings","Modern (1960s onwards)",sold,"UK I, US 4 ¼, French 47 ¾, Japanese 7 ½","Modern (1960s onwards)"
"Amethyst 9ct Gold Ring","This is a striking ring for all amethyst lovers. The amethyst is multi faceted and in good condition, and has a neat rope edge in gold. The shank is 9ct gold.",522D,simple,0,525,http://www.antiquejewellerycompany.com/shop/amethyst-9ct-gold-ring/,"Rings>Dress Rings","Modern (1960s onwards)",sold,"UK K, US 5 ¼, French 50, Japanese 9 ½",1
"Moonstone & Diamond Edwardian Ring","A 14ct yellow gold and platinum diamond and moonstone Edwardian ring. The ring is set to the centre with a good opal and flanked by diamonds. The bezel is in platinum and the shank is in 14ct yellow gold. The ring was made around 1910 when the use of moonstone was in fashion for matching the ivory silk and lace of the day perfectly.",515D,simple,0,1125,http://www.antiquejewellerycompany.com/shop/moonstone-diamond-edwardian-ring/,"Rings>Dress Rings","Edwardian (1901-1914)",sold,"UK J, US 4 ¾, French 48, Japanese 8 ½",
"Diamond 18ct & Platinum Cluster Edwardian Ring","This is a good engagement ring. It was made circa 1910-1920 and is composed of an 18ct gold shank and a platinum top. It is set with well matched bright diamond in the form of a daisy cluster with diamond set shoulders. It looks lovely on the finger.",520D,,0,1275,http://www.antiquejewellerycompany.com/shop/diamond-18ct-platinum-cluster-edwardian-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"UK O, US 7, French 55 ¼, Japanese 14","Edwardian (1901 - 1914)"
"Marcasite & Silver Swallow Necklace","The swallow represents love, care and affection towards family and friends, and coupled with the heart motif in the centre, would make an ideal present to a loved one. It is silver and hand set with marcasite, which are iron pyrites chips.",495D,,0,250,http://www.antiquejewellerycompany.com/shop/marcasite-silver-swallow-necklace/,Necklaces,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Gold & Diamond Heart Shape Earrings","A pretty pair of 15ct gold heart shape earrings which are set with a diamond in each one. They were made circa 1900 and are English.",512D,,0,675,http://www.antiquejewellerycompany.com/shop/gold-diamond-heart-shape-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Amethyst & Natural Pearl Cluster Earrings","A pleasing pair of 9ct gold earrings. They are set with two matched multi faceted amethysts which are surrounded by natural split pearls. They were made in the 1950s.",525D,,0,345,http://www.antiquejewellerycompany.com/shop/amethyst-natural-pearl-cluster-earrings/,Earrings,"Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Georgian Foiled Paste Earrings","A fabulous pair of late Georgian paste earrings which were made circa 1800. They are gold and silver fronted and the paste has not discoloured over the years. Earrings such as these are rare.",529D,simple,0,1875,http://www.antiquejewellerycompany.com/shop/georgian-foiled-paste-earrings/,Earrings,"Georgian (1714-1830)",sold,,
"Large Art Deco Silver & Paste Drop Earrings","A fabulous and extremely stylish pair of silver Art Deco drop earrings which have been hand set with different shaped pastes which have been foiled to imitate the much more expensive diamond versions of the period. They were made circa 1925 and are in very good condition.",494D,,0,1275,http://www.antiquejewellerycompany.com/shop/large-art-deco-silver-paste-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"18ct Gold Diamond Set Victorian Cufflinks","A good pair of heavy Victorian 18ct gold cufflinks which were made circa 1880. They are each set with one diamond. The overall effect is very smart.",521D,,0,1875,http://www.antiquejewellerycompany.com/shop/18ct-gold-diamond-set-victorian-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"14ct Gold & White Enamel Cufflinks","A very smart pair of 14ct gold cufflinks which have been enamelled in two circles in the typical Art Deco style. They were made circa 1925 most likely in Germany.",440D,simple,0,975,http://www.antiquejewellerycompany.com/shop/14ct-gold-white-enamel-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",available,,
"Diamond Georgian Aigrette Brooch","A rare example of a diamond set Aigrette brooch which could have been worn as a hairpiece or on a bodice. There is a moveable element which attracts attention when worn. It is studded with old mine cut diamonds in various shapes.",460D,,0,1875,http://www.antiquejewellerycompany.com/shop/diamond-georgian-aigrette-brooch/,Brooches,"Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Pair of Enamel & Gold Masked Miniature Brooches","A most unusual pair of hand painted enamel brooches which depict lover's and onlookers in masks. Quite what it all means I do not know. She appears to have let a bird out of it's cage and is challenging her beau. The mounts are 15ct gold and could well be Italian work. They were made circa 1820, probably in Venice. It is lovely that they have survived together as they could easily have been broken up over the years.",484D,,0,1950,http://www.antiquejewellerycompany.com/shop/pair-of-enamel-gold-masked-miniature-brooches/,Brooches,"Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Victorian Carved Hand Brooch","A beautifully hand carved ivory brooch which was probably made in Dieppe, France circa 1870. It would have been a token of esteem. Hands were a very popular motif and often held a flower. This one has a rose which signifies love.",477D,simple,0,675,http://www.antiquejewellerycompany.com/shop/victorian-carved-hand-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Russian Diamond Romanov Crown Brooch","The Imperial Crown of Russia, also known as the Great Imperial Crown, is the crown that was used by the Emperors of Russia until the monarchy's abolition in 1917. The Great Imperial Crown was first used in a coronation by Catherine II, and was last used at the coronation of Nicholas II. This is the Romanov family crown and here is an example in the form of a jewel which is set with diamonds and has it's original diamond set dog clip which would have suspended a watch. It is 14ct gold and was made circa 1880.",434D,simple,0,2750,http://www.antiquejewellerycompany.com/shop/russian-diamond-romanov-crown-brooch/,Brooches,"Victorian (1839-1901)",sold,,
"Art Deco Peridot & Diamond Clip","A wonderful example of an Art Deco platinum clip which is well made and set with four faceted peridots. It is colourful and looks marvellous on a black jacket or clipped on to a dress in the middle neck section.",490D,,0,3500,http://www.antiquejewellerycompany.com/shop/art-deco-peridot-diamond-clip/,Brooches,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Victorian 15ct Gold & Pearl Earrings","A good pair of every day earrings which are as wearable today as they were in the late 1900s. They are English and are set with a small natural split pearl in each one.",472D,,0,450,http://www.antiquejewellerycompany.com/shop/victorian-15ct-gold-pearl-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Diamond & 18ct Gold Flower Earrings","These earrings are practical to wear every day. They are set with a diamond in each one. Both are well matched and nice stones. They were made in the 1950s and are in good condition.",433D,,0,675,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-flower-earrings/,Earrings,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Georgian Pink Paste Earrings","A charming pair of paste earrings which were made circa 1800-1820. The paste is a very subtle pink. It is foiled to emphasise the colour. They are silver set with gold wires which are a later addition.",480D,simple,0,550,http://www.antiquejewellerycompany.com/shop/georgian-pink-paste-earrings/,Earrings,"Georgian (1714-1830)",sold,,
"Gold Jubilee Enamel Moonstone & Chrysoprase Drop Earrings","A very unusual pair of 15ct gold Jubilee enamel earrings made at the end of the 19th century. They are beautifully enamelled in red and green, typical of the period, and are each set with a moonstone and a green chrysoprase which looks brilliant with the enamel work.",416D,,0,1500,http://www.antiquejewellerycompany.com/shop/gold-jubilee-enamel-moonstone-chrysoprase-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Aquamarine 15ct Gold Drop Earrings","A lovely delicate pair of aquamarine pear shape drop 15ct gold earrings. They were made circa 1910 when aquamarines were in vogue along with moonstones and opals. They are all light and pretty stones and look as good today as they did then.",432D,,0,675,http://www.antiquejewellerycompany.com/shop/aquamarine-15ct-gold-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"18ct Gold & Enamel Victorian Crown Cufflinks","An unusual pair of 18ct gold and enamel cufflinks with a scalloped edge. They have four enamelled crowns in red, green, blue and white. This is an Earl's coronet. They are very well detailed and were made circa 1880.",424D,,0,1275,http://www.antiquejewellerycompany.com/shop/18ct-gold-enamel-victorian-crown-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver & Enamel Flowers Locket","A pretty silver locket which has been hand painted in enamel with flowers in delicate pink, violet, green and white shades. It was made circa 1910-1920.",487D,simple,0,375,http://www.antiquejewellerycompany.com/shop/silver-enamel-flowers-locket/,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
"'Forget Me Not' 15ct Gold & Enamel Locket","This is such a pretty locket. It was made at the turn of the 20th century, circa 1900 and has been so delicately enamelled with forget me nots. It has a locket compartment inside for a photograph or lock of hair. This would have been a lover's gift with the hidden meaning of the flower's name. I love jewellery that has a sentiment. It is as meaningful today as it was then.",,simple,0,,http://www.antiquejewellerycompany.com/shop/forget-me-not-15ct-gold-enamel-locket/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
