Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Art Deco White & Green Paste Silver Bracelet","A very smart Art Deco silver bracelet set with green and white paste to simulate emeralds and diamonds. It is in good condition.",165D,,0,675,http://www.antiquejewellerycompany.com/shop/art-deco-white-green-paste-silver-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Egyptian Revival Enamel Bracelet","An interesting silver enamel bracelet which was made in the 1920s when more discoveries were made in Egypt, and there was a revival of interest in ancient relics. This bracelets records buildings and monuments in coloured enamels.",791B,simple,0,675,http://www.antiquejewellerycompany.com/shop/egyptian-revival-enamel-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
"French 18ct Gold & Cabochon Sapphire Bracelet","A really stylish and well made French curb bracelet which has been set with cabochon sapphires all around. It was made in the 1920s.",43Z,simple,0,1750,http://www.antiquejewellerycompany.com/shop/french-18ct-gold-cabochon-sapphire-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
"Scottish Silver & Agate Victorian Bracelet","A nice example of a VIctorian silver Scottish agate bracelet which was made circa 1870. This combination of banded cornelian and banded onyx was often used and contrasts well. The padlock clasp is original to the piece.",61D,simple,0,675,http://www.antiquejewellerycompany.com/shop/scottish-silver-agate-victorian-bracelet/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
"Dearest 15ct Gold Victorian Bracelet","Increasingly rare these bracelets are a joy to find as the precious stones in them spell ""DEAREST"".( Diamond, Emerald, Amethyst, Ruby, Emerald, Sapphire, Topaz) It was given as a token of affection in the late Victorian period. It is as appropriate now as it was then.",921C,,0,1500,http://www.antiquejewellerycompany.com/shop/dearest-15ct-gold-victorian-bracelet/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Torquay Regency Fossil Bracelet","I have a fatal weakness for fossilised stones. They were prized in the Georgian period and collected to be admired in cabinets or set in jewellery such as this example. The stones are carefully chosen and absolutely beautiful in their individual way. They are mounted in pinchbeck. They are in fact a mixture of corals and fossils and were sourced in Devon around Torquay.",967C,,0,975,http://www.antiquejewellerycompany.com/shop/torquay-regency-fossil-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Georgian Cut Steel Oval Plaque Bracelet","This is a very good example of a Georgian cut steel bracelet. It was made circa 1780-1800 and has navette shaped sections which are beautifully set with cut steel. Each piece was riveted in. It was a time consuming and very accurate process which cannot be replicated nowadays. There is no rust which is important to collectors.",933C,simple,0,1275,http://www.antiquejewellerycompany.com/shop/georgian-cut-steel-oval-plaque-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,
"Amethyst & Caged Pearl Drop Earrings","A pretty pair of delicate amethyst and baroque pearl drop earrings which would be suitable for a bride or young girl. They are 9ct gold and were made circa 1910 when caged pearls were the fashion.",588J/J,,0,375,http://www.antiquejewellerycompany.com/shop/amethyst-caged-pearl-drop-earrings/,Earrings,"Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Opal & Diamond Organic Style Earrings","Oval drop opals topped with diamond leaves and round opals. A pretty organic design with lovely tones - the opals show a spectre of colour (greens, blues, reds/pinks).",OPAL/J,simple,0,850,http://www.antiquejewellerycompany.com/shop/opal-diamond-organic-style-earrings/,Earrings,"Art Nouveau (1890-1915)",sold,,
"Gold Drop Bell Earrings","Quirky 9ct bell shaped earrings which tinkle as you move! There is lovely engraved detailing around the bell which encloses the clapper.",22K/J,,0,525,http://www.antiquejewellerycompany.com/shop/gold-drop-bell-earrings/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Ruby & Diamond Earclips","A pair of yellow gold Ruby and Diamond earclips of foliate design made around 1870-1980. The engraved detail gives these earrings a strong vintage look. ",CLIP/J,simple,0,2250,http://www.antiquejewellerycompany.com/shop/ruby-diamond-clip-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Ceylon Sapphire & Diamond Edwardian Cluster Earrings","A really pretty pair of sapphire and diamond cluster earrings. They were made circa 1910 and are platinum. The diamonds are evenly matched and the sapphires are a lovely Ceylon blue.",622B,,0,1275,http://www.antiquejewellerycompany.com/shop/ceylon-sapphire-diamond-edwardian-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Cinnamon & White Diamond Cluster Earrings","A good pair of diamond cluster earrings made in the 1950s. The two central diamonds are a good white colour and are 10 points each. The surrounding diamonds are a pale cinnamon colour for contrast.",632B,,0,975,http://www.antiquejewellerycompany.com/shop/cinnamon-white-diamond-cluster-earrings/,Earrings,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Opal & Diamond French Earrings","A pretty pair of French 18ct gold earrings, made circa 1880. There is a good contrast of the Royal blue enamel with the blue green of the opals which are highlighted with small diamonds.",330B,,0,550,http://www.antiquejewellerycompany.com/shop/opal-diamond-french-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Edwardian Delicate Pearl & Diamond Drop Earrings","These earrings are ideal for a bride. They are delicate and very pretty on. They are platinum fronted with gold backs, and are articulated in the middle.",102D,,0,1275,http://www.antiquejewellerycompany.com/shop/edwardian-delicate-pearl-diamond-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,1910
"Diamond & Black Enamel Drop Victorian Earrings","A pretty pair of black enamel and diamond drop earrings which were made circa 1890. They are 15ct gold and the black enamel contrasts well with the bright old cut diamonds. The tops are onyx.",206C,,0,675,http://www.antiquejewellerycompany.com/shop/diamond-black-enamel-drop-victorian-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Asprey 18ct White Gold & Diamond Double Hoop Earrings","A pair of 18ct white gold and diamond double hoop earrings in their original Asprey box made between 1960-1980. They are lovely quality and look very smart on the ear.",144C,simple,0,1250,http://www.antiquejewellerycompany.com/shop/asprey-18ct-white-gold-diamond-double-hoop-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Rose Diamond 18ct Gold Victorian Earrings","A lovely pair of rose diamond earrings, circa 1880. They are in good condition and are silver and 18ct gold.",23Z,simple,0,1000,http://www.antiquejewellerycompany.com/shop/rose-diamond-18ct-gold-victorian-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Citrine Gold Clip Earrings","A simple yet effective design, these earrings are clip on and are 9ct gold. They were made in the 1940s when clip on earrings were in fashion. The citrines are a pretty pale colour.",222C,,0,450,http://www.antiquejewellerycompany.com/shop/citrine-gold-clip-earrings/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Diamond & Pearl Round Earrings","A smart pair of pearl and diamond 18ct white gold earrings which are not very old but are really attractive. The pearls are a good white, grey colour and the diamonds are evenly matched.",422C,,0,975,http://www.antiquejewellerycompany.com/shop/diamond-pearl-round-earrings/,Earrings,"Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Caged Pearl Gold Drop Edwardian Earrings","A pretty pair of baroque pearl drop earrings. They were made in the early 1900s when pearls were very fashionable and are 15ct gold.",500Z,,0,525,http://www.antiquejewellerycompany.com/shop/caged-pearl-gold-drop-edwardian-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Silver Gilt & Enamel Round Earrings","A fun pair of silver gilt earrings which have been finely enamelled in green, red and gold. They were made in the 1890s.",35D,,0,175,http://www.antiquejewellerycompany.com/shop/silver-gilt-enamel-round-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver & Niello Large Victorian Studs","An unusual pair of Victorian studs which depict two slightly risque women in niello. Niello is a black mixture of copper, silver, and lead sulphides, used as an inlay on engraved or etched metal. They are probably German or Swiss in origin.",28D,,0,525,http://www.antiquejewellerycompany.com/shop/silver-niello-large-victorian-studs/,Earrings,"Victorian (1839-1901)",available,,"Victorian (1839 -1901)"
"18ct Gold Hoop Earrings","A nice pair of ovoid hoop earrings which have been bright cut engraved with a leaf design. Very wearable and practical for every day use. They are 18ct gold and were made in the 1950s.",45D,,0,525,http://www.antiquejewellerycompany.com/shop/18ct-gold-hoop-earrings/,Earrings,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Victorian Black Enamel & Pearl 18ct Gold Earrings","A good pair of 18ct gold earrings which have been enamelled in black which is offset by a natural pearl in each one. They were made circa 1880 in France.",26D,simple,0,450,http://www.antiquejewellerycompany.com/shop/victorian-black-enamel-pearl-18ct-gold-earrings/,Earrings,"Victorian (1839-1901)",available,,
"Georg Jensen Silver Clip Earrings","A good pair of silver clip earrings by Georg Jensen in a flower design. They were made in the 1930s.",32D,simple,0,450,http://www.antiquejewellerycompany.com/shop/georg-jensen-silver-clip-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Victorian Wide Silver Collar","This is a good wide silver collar made circa 1880. It is English and typical of Victorian jewellery made at the time. It looks marvellous when worn as it is very dramatic.",788B,simple,0,675,http://www.antiquejewellerycompany.com/shop/victorian-wide-silver-collar/,Necklaces,"Victorian (1839-1901)",sold,,
"Yellow Enamel Norwegian Silver Necklace","A decorative silver gilt necklace which was made in the 1940s. It is enamelled in pale yellow and is typical of the style of the late 1930s and early 1940s.",931C,,0,450,http://www.antiquejewellerycompany.com/shop/yellow-enamel-norwegian-silver-necklace/,Necklaces,"Retro (1940s)",available,,"Retro (1940s)"
"Edwardian 18ct Gold & Natural Pearls Bracelet","A beautiful high quality Edwardian bracelet which is set with natural pearls in a pleasing knot and flower design. It is English and was made circa 1910.",958C,,0,1300,http://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-natural-pearls-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Brooch & Earrings by Anton Michelsen","Anton Michelsen was the founder of one of the most important jeweller families in Denmark. He established his own company in 1841 and after a short while, the company received its first commissions from the Royal family. For four generations, the company made jewellery of the highest quality. A. Michelsen is now part of Georg Jensen. This set is of the finest quality enamel work in grey and white. It is silver gilt and is in very good condition.",106D,,0,675,http://www.antiquejewellerycompany.com/shop/brooch-earrings-by-anton-michelsen/,Brooches,"Modern (1960s onwards)",available,,"Modern (1960s onwards)"
"Art Deco Moonstone, Onyx & Diamonds Bow Brooch","This brooch has carved moonstones for the bow part and at the centre are baguette cut onyx and diamonds. The bow design was used a lot in the Art Deco period. It is 18ct gold with platinum.",107D,simple,0,675,http://www.antiquejewellerycompany.com/shop/art-deco-moonstone-onyx-diamonds-bow-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"Flags Brooch","Often these flag brooches have hidden meanings or spell people's names. This one spells ANAHS (Alpha November, Alpha, Hotel, Sierra). I have to confess that I am baffled! It is 9ct gold and was made by Benzie of Cowes who were well known for making top quality nautical jewellery.",115D,simple,0,195,http://www.antiquejewellerycompany.com/shop/flags-brooch/,Brooches,"Edwardian (1901-1914)",sold,,
"Edwardian Ruby, Diamond & Pearl Circular Brooch","This brooch would make an ideal ruby wedding present. It is in good condition and is set with well matched rubies, diamonds and natural pearls. It was made circa 1910. It has a secure catch on the back.",83D,,0,975,http://www.antiquejewellerycompany.com/shop/edwardian-ruby-diamond-pearl-circular-brooch/,Brooches,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Flag Brooch","A good quality Edwardian nautical flag brooch in great condition made circa 1910.",114D,simple,0,195,http://www.antiquejewellerycompany.com/shop/flag-brooch/,Brooches,"Edwardian (1901-1914)",sold,,
"Large Carved Coral Cherub Brooch","A beautiful example of a carved coral brooch. It was made in Naples from Neapolitan coral, circa 1830, and would have been originally sold to a tourist on the Grand Tour.

The Grand Tour was the traditional trip of Europe undertaken by mainly upper-class European young men of means. The custom flourished from about 1660 until the advent of large-scale rail transit in the 1840s, and was associated with a standard itinerary. It served as an educational rite of passage. For gentlemen, some works of art were essential to demonstrate the breadth and polish they had received from their tour, which meant that they purchased portable souvenirs such as this coral brooch.",93D,simple,0,1750,http://www.antiquejewellerycompany.com/shop/large-carved-coral-cherub-brooch/,Brooches,"Georgian (1714-1830)",sold,,
"Art Deco Enamel & Marcasite Silver Watch","A very striking Art Deco watch which has been enamelled in black and red. It is set with different coloured chalcedony which has been carved to resemble leaves and flowers, and marcasite. It is articulated and was most likely made in France in the 1920s.",472B,,0,750,http://www.antiquejewellerycompany.com/shop/art-deco-enamel-marcasite-silver-watch/,Brooches,"Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Bernard Instone Silver & Enamel Brooch","Bernard Instone was a very versatile jewellery designer. He worked with John Paul Cooper in the early days and went on to design for Sybil Dunlop. He moved to the West Country in his final years where he sold items directly from his studio. He died in the 1980s. This pretty enamelled flower brooch is from his later period.",979C,simple,0,175,http://www.antiquejewellerycompany.com/shop/bernard-instone-silver-enamel-brooch/,Brooches,"Mid-Century (1950s)",sold,,
"Theodor Farhner Silver, Rock Crystal, Coral & Marcasite Brooch","In Germany Art Nouveau was known as Jugendstil, this became a major influence on the decorative arts by 1900. In 1907, the Deutscher Warbund was formed to promote an alliance between art and industry. It was a teaching institution started by Van der Velde and Hermann Muthesius, partly inspired by British design developments. Its influence is particularly evident in the mass produced jewellery designs of the company of Theodor Farhner in Pforzhiem, which was the centre of the German jewellery industry between 1900 and 1930. This brooch is from that period and typically Art Deco. It is signed.",742C,,0,450,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-rock-crystal-coral-marcasite-brooch/,Brooches,"Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Silver Posy Holder","An unusual shield shape silver brooch which has a glass phial attached to the reverse for holding a posy of flowers. It is chased with flowers and was made circa 1880.",981C,simple,0,175,http://www.antiquejewellerycompany.com/shop/silver-posy-holder/,Brooches,"Victorian (1839-1901)",sold,,
"Marcasite Swirly Silver Art Deco Brooch","A large swirly silver and marcasite brooch which was made in the 1920s. It looks great on a jacket or dress.",84D,simple,0,250,http://www.antiquejewellerycompany.com/shop/marcasite-swirly-silver-art-deco-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"Bone & Gold Brooch","This brooch is Victorian. It is mounted with gold and a foiled amethyst. It was probably a hunting trophy which was brought back from India. The 18ct gold work is nicely engraved with a shield shape plaque in the middle which was never engraved with the owner's initials.",90D,simple,0,675,http://www.antiquejewellerycompany.com/shop/bone-gold-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Citrine Drop Earrings & Ring in Original Box","A well presented pair of drop citrine earrings and ring to match in the original box.
The citrines are beautifully faceted and are a lovely colour and the ring matches them exactly.",51D,,0,1250,http://www.antiquejewellerycompany.com/shop/citrine-drop-earrings-ring-in-original-box/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Opal & Diamond Drop Earrings","A useful pair of opal and diamond drop earrings. They were made in the 1920s, and are set in white gold.",158C,,0,975,http://www.antiquejewellerycompany.com/shop/opal-diamond-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Edwardian Diamond Daisy Cluster Ring","A pretty Edwardian daisy cluster ring with diamond sides. It was made circa 1910 and is ideal as a dress ring or an engagement ring.",751L,,0,850,http://www.antiquejewellerycompany.com/shop/edwardian-diamond-daisy-cluster-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,
"Ruby & Diamond Art Nouveau Crossover Ring","A pretty Art Nouveau ruby and diamond twist ring which was made circa 1910. The rubies are a good red colour and the diamonds are very bright. It is 18ct gold.",116D,,0,1275,http://www.antiquejewellerycompany.com/shop/ruby-diamond-art-nouveau-crossover-ring/,"Rings>Engagement Rings","Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Large Venetian Glass 1980s Ring","An amazing ring. I had to buy it because it is so zaney and really well made. It is big and great fun. The shank is silver gilt and is mounted with the large green and black Venetian glass piece. I have not been able to find out much about it apart from a colleague who said a designer had made similar rings in London in the 1980s.",105D,simple,0,675,http://www.antiquejewellerycompany.com/shop/large-venetian-glass-1980s-ring/,"Rings>Dress Rings","Modern (1960s onwards)",sold,,
"Art Deco Onyx & Mississipi Pearls Earrings","These are good looking and long. They have delicate tops with cut onyx and tiny diamonds, then a long descent via natural pearl and onyx bead terminals to a large Mississipi pearl base. They were made in the Art Deco period, circa 1925.",716C,,0,600,http://www.antiquejewellerycompany.com/shop/art-deco-onyx-mississipi-pearls-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Jade & Gold Art Deco Earrings","A lovely pair of original Art Deco drop jade and pearl earrings. They are delicate and a very pretty colour. Jade was very fashionable in the 1920s as there was a fascination with the Orient.",110C,,0,975,http://www.antiquejewellerycompany.com/shop/jade-gold-art-deco-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Cabochon Garnet & Diamond Victorian Stud Earrings","A nice pair of cabochon garnet and rose diamond earrings. They were made in the Victorian period when garnets were in high fashion. It was a rich look, which often contrasted the garnets with diamonds or enamel on gold. It was known as '""the Holbeinesque period"" as it harked back to Elizabethan days.",792C,,0,975,http://www.antiquejewellerycompany.com/shop/cabochon-garnet-diamond-victorian-stud-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Marcasite & Green Paste Art Deco Earrings","A nice pair of marcasite and green paste silver earrings which were made circa 1920. They are in good condition.",59D,,0,250,http://www.antiquejewellerycompany.com/shop/marcasite-green-paste-art-deco-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"18ct Gold Diamond Bow Earrings","These are relatively modern. I would think that they were made in the last 30 years. However they are stylish and are set with bright little diamonds and look great on the ear. They are 18ct gold.",482B,simple,0,675,http://www.antiquejewellerycompany.com/shop/18ct-gold-diamond-bow-earrings/,Earrings,"Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Edwardian Platinum & Diamond Long Drop Earrings","A stunning pair of Edwardian articulated diamond drop earrings which were made circa 1910-1920. They are a lovely design made in platinum with a daisy top and half moons holding florettes in a cascade effect to three drops at the base. They would look stunning with a long dress.

&nbsp;

&nbsp;",584B,simple,0,3950,http://www.antiquejewellerycompany.com/shop/edwardian-platinum-diamond-long-drop-earrings/,Earrings,"Edwardian (1901-1914)",available,,
"Georgian Green Paste & Pearl Gold Drop Earrings","These earrings are hard to find. They were made circa 1800 and are green paste and natural pearls. The paste is foil backed to give the appearance of emeralds which were hard to come by in the Georgian period and very expensive. They are 9ct gold.",3C,simple,0,1250,http://www.antiquejewellerycompany.com/shop/georgian-green-paste-pearl-gold-drop-earrings/,Earrings,"Georgian (1714-1830)",available,,
"Jade & Gold Drop Earrings","A pleasing pair of jade drop earrings. The jade is a good colour. They were made in the 1950s.",719C,,0,975,http://www.antiquejewellerycompany.com/shop/jade-gold-drop-earrings/,Earrings,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Opal & Diamond Cluster Earrings","A really good pair of opal and diamond cluster earrings. The opals are well matched and the diamonds are bright. They are original and very hard to find nowadays.",850C,,0,2600,http://www.antiquejewellerycompany.com/shop/opal-diamond-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Pearl & Rose Diamond Cluster Earrings","A classic pair of pearl and diamond cluster earrings. The pearls are a lovely creamy white colour and are complimented by the small rose diamonds around. They are set in 18ct gold, and have a secure post and hinge fastening.",100D,,0,850,http://www.antiquejewellerycompany.com/shop/pearl-rose-diamond-cluster-earrings/,Earrings,"Retro (1940s)",available,,"Retro (1940s)"
"Green & White Paste Edwardian Earrings","A good pair of green and white paste and silver earrings made circa 1910-1920. They are in great condition. The paste is bright. Sometimes foiled paste set jewellery can absorb damp over the years which discolours the paste but this pair is in pristine condition.",101D,,0,375,http://www.antiquejewellerycompany.com/shop/green-white-paste-edwardian-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Georgian Double Locket Enamel Pendant","A very unusual Georgian pendant which has two pear shaped enamel lockets with enamel painting of a man and a woman, and a central cross. It was most likely a memorial piece of jewellery.",780B,simple,0,850,http://www.antiquejewellerycompany.com/shop/georgian-double-locket-enamel-pendant/,"Lockets &amp; Pendants","Georgian (1714-1830)",sold,,
"Victorian 18ct Gold, Diamond & Enamel Locket","This is a lovely Victorian 18ct gold oval locket. It was made circa 1880 and is set with graded rose diamonds and a natural pearl. It has a fine royal blue enamel design around the central section making a pleasing swirly effect. Inside there are two compartments for photographs.",754B,,0,975,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-diamond-enamel-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Art Nouveau Silver & Enamel Pendant by James Fenton","A well designed pendant by James Fenton, who was a good Art Nouveau maker in the early 1900s based in Birmingham.",725C,simple,0,550,http://www.antiquejewellerycompany.com/shop/art-nouveau-silver-enamel-pendant-by-james-fenton/,"Lockets &amp; Pendants","Art Nouveau (1890-1915)",sold,,
"Sapphire & Natural Pearls 15ct Gold Art Nouveau Pendant on Chain","A lovely combination of well matched sapphires and pearls set in an Art Nouveau design pendant with three delicate drops, and attached to a chain.",86D,simple,0,850,http://www.antiquejewellerycompany.com/shop/sapphire-natural-pearls-15ct-gold-art-nouveau-pendant-on-chain/,"Lockets &amp; Pendants","Art Nouveau (1890-1915)",available,,
"Silver & Paste Cross Pendant","A silver and paste set cross which was made circa 1880. It would look good with a black silk ribbon round the neck.",69D,,0,275,http://www.antiquejewellerycompany.com/shop/silver-paste-cross-pendant/,"Lockets &amp; Pendants","Victorian (1839-1901)",available,,"Victorian (1839 -1901)"
"Silver & Paste Pendant on Chain","A stylish drop pendant which was a copy of a topaz and diamond piece. It was made circa 1915 and is in very good condition. The paste was all hand set with foil backing to increase translucency, apart from the paste topaz which is unbacked. It is on its original silver chain.",103D,simple,0,675,http://www.antiquejewellerycompany.com/shop/silver-paste-pendant-on-chain/,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
"Silver Cross Pendant","An interesting silver cross which has a good strong design. There is also a collar that matches it listed in the necklace section.",48D,,0,295,http://www.antiquejewellerycompany.com/shop/silver-cross-pendant/,"Lockets &amp; Pendants","Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Victorian Silver Scent Bottle","A very good quality silver scent bottle by Thomas Johnson. It is beautifully embossed and engraved with flowers and is heavy grade silver. It has the original glass stopper inside the hinged top.",997C,,0,375,http://www.antiquejewellerycompany.com/shop/victorian-silver-scent-bottle/,Curiosities,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver 1970s Bangle","A stylish plain and braised silver bangle made in the 1970s in Birmingham when this style was fashionable.",753C,,0,175,http://www.antiquejewellerycompany.com/shop/silver-1970s-bangle/,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Victorian Silver Buckle Bangle","Buckle bangles are always in demand because they are smart and look very good on the wrist. The design is timeless. This is a good example.",56D,,0,450,http://www.antiquejewellerycompany.com/shop/victorian-silver-buckle-bangle/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Steel Art Nouveau Guard Chain","A decorative Art Nouveau steel chain with pansy flower pieces at intervals around the chain. It is in original condition.",739C,simple,0,475,http://www.antiquejewellerycompany.com/shop/steel-art-nouveau-guard-chain/,Chains,"Art Nouveau (1890-1915)",sold,,
"Long Niello Silver Guard Chain","<p>A good example of a niello silver guard chain made circa 1910.</p>
<p>Niello is a black mixture of copper, silver, and lead sulphides, used as an inlay on engraved or etched metal. It can be used for filling in designs cut from metal. It was and still is a difficult technique to execute so chains such as this one are always sought after.</p>",95D,simple,0,675,http://www.antiquejewellerycompany.com/shop/long-niello-silver-guard-chain/,Chains,"Edwardian (1901-1914)",sold,,
"Edwardian Silver Gilt Amethyst Drops Necklace","This is such a pretty necklace. When worn It comes to life. The amethysts are a soft colour and the silver has been lightly gilded to offset them. It was made circa 1910 when necklaces with multi drops were in fashion.",750C,,0,675,http://www.antiquejewellerycompany.com/shop/edwardian-silver-gilt-amethyst-drops-necklace/,Necklaces,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Trifari Green Paste Necklace","A fun and full gilt metal necklace by Trifari, the American costume design company. It looks great on the neck and was made in the 1940s.",70D,,0,450,http://www.antiquejewellerycompany.com/shop/trifari-green-paste-necklace/,Necklaces,"Retro (1940s)",sold,,"Retro (1940s)"
"Green & White Paste & Silver Edwardian Necklace","A lovely Belle Epoque silver and paste necklace designed in swags to copy the diamond and emerald pieces of the period. It is very convincing when worn and extremely pretty. It was made circa 1910 and was the costume jewellery of the period. Often pieces such as this are so well made that they look better than the real thing!",97D,simple,0,650,http://www.antiquejewellerycompany.com/shop/green-white-paste-silver-edwardian-necklace/,Necklaces,"Edwardian (1901-1914)",sold,,
"Silver Gilt Hearts Necklace","This is a really delicate necklace. It is silver which has been gilded and has thirteen small hearts suspended from the chain. It is marked 925 for Continental silver.",105C,,0,295,http://www.antiquejewellerycompany.com/shop/silver-gilt-hearts-necklace/,Necklaces,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Garnet Paste Silver Early Victorian Necklace","A good rich look, this paste collar is amazing on the neck. It was the costume jewellery of the day. It was a copy of a garnet necklace. Made circa 1830 and in good condition for it's age.",983C,simple,0,525,http://www.antiquejewellerycompany.com/shop/garnet-paste-silver-early-victorian-necklace/,Necklaces,"Victorian (1839-1901)",sold,,
"Georg Jensen 18ct White Gold & Diamond Ring","A single stone diamond ring by Georg Jensen made around 1970. The diamond appears off centre in a style typical of Georg Jensen's iconic design.",550C,simple,0,1275,http://www.antiquejewellerycompany.com/shop/georg-jensen-18ct-white-gold-diamond-ring/,"Rings>Engagement Rings|Rings>Wedding Bands","Modern (1960s onwards)",available,"UK J, US 4 ¾, French 48, Japanese 8 ½",
"Emerald & Diamond Rectangular Art Deco Ring","A funky Art Deco emerald and diamond ring mounted in platinum. The vibrant green emerald is of Columbian origin and is surrounded by 16 diamonds weighing approximately 0.03cts each. A stylish, timeless design.",790B,simple,0,3300,http://www.antiquejewellerycompany.com/shop/emerald-diamond-rectangular-art-deco-ring/,Rings,"Art Deco (1920-1935)",sold,"UK N, US 6 ½, French 54, Japanese 13",
"Ruby & Diamond Chequerboard Victorian Ring","This is a pretty ring. It would make an ideal ruby wedding anniversary present. The rubies are well matched and so are the diamonds. It was made circa 1870-1890 in the late Victorian period when this style of ring was in fashion. The shank is 18ct gold.",268C,,0,1500,http://www.antiquejewellerycompany.com/shop/ruby-diamond-chequerboard-victorian-ring/,"Rings>Engagement Rings","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"18ct Gold Pink Topaz , Diamond & Pearl Edwardian Ring","An impressive pink topaz ring with canted corners set with four natural pearls and small diamonds. It softens the look and is typical of the thoughtful, effective design of the early 20th century.",706C,simple,0,1500,http://www.antiquejewellerycompany.com/shop/18ct-gold-pink-topaz-diamond-pearl-edwardian-ring/,Rings,"Edwardian (1901-1914)",available,"UK K, US 5 ¼, French 50, Japanese 9 ½",1
"Georgian Almandine Garnet Eternity Ring","A good example of a Georgian flat cut almandine garnet ring in very good condition. So often the stones have been damaged or lost over the years. The garnets were cut very thin and backed with foil to increase translucency. The overall effect is subtle and beautiful. Sometimes it is possible to find other eternity rings from the Georgian period, perhaps with pearls or paste, and wear them together which looks fantastic.",,simple,0,,http://www.antiquejewellerycompany.com/shop/georgian-almandine-garnet-eternity-ring/,"Rings>Eternity &amp; Swivel Rings","Georgian (1714-1830)",sold,"UK R ½, US 9, French 59 ¼, Japanese 18",
