Date,Permalink,id,Title,"Regular Price",SKU,Content,"Product Type",parent_id,Types,Periods,ajc_p_status,ajc_p_resizeable,ajc_p_ringsize
20120710,http://www.antiquejewellerycompany.com/shop/victorian-drop-15ct-gold-diamond-earrings/,3883,"Victorian Drop 15ct Gold & Diamond Earrings",750,255D,"A lovely original pair of 15ct gold Victorian earrings which are a very pretty pair shape, and are set with two rose diamonds. They have unusual scalloped edges and concealed ball top fittings. They were made circa 1870.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20120710,http://www.antiquejewellerycompany.com/shop/pink-tourmaline-diamond-earrings/,3887,"Pink Tourmaline & Diamond Earrings",1500,318D,"A really lively pair of pink tourmaline and diamond cluster earrings which were made circa 1950. They are set in 18ct white gold mounts and are in very good condition.",,0,Earrings,"Mid-Century (1950s)",sold,"Mid-century (1950s)",
20120710,http://www.antiquejewellerycompany.com/shop/berlin-iron-drop-earrings/,3891,"Berlin Iron Drop Earrings",2500,266D,"A wonderful pair of Berlin Iron drop earrings which weremade in the Franco Prussian war period.
The production of iron jewellery reached its peak between 1813 and 1815, when the Prussian royal family urged all citizens to contribute their gold and silver jewellery towards funding the uprising against Napoleon during the War of Liberation. In return the people were given iron jewellery such as brooches and finger rings, often with the inscription Gold gab ich f",,0,Earrings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120710,http://www.antiquejewellerycompany.com/shop/victorian-gold-aquamarine-drop-earrings/,3896,"Victorian Gold & Aquamarine Drop Earrings",1250,275D,"Pair of 15ct yellow gold and pale aquamarine handmade Victorian earrings in the Etruscan style made around 1860.",simple,0,Earrings,"Victorian (1839-1901)",available,,
20120710,http://www.antiquejewellerycompany.com/shop/peridot-natural-pearl-drop-earrings/,3900,"Peridot & Natural Pearl Drop Earrings",600,311D,"The peridot was believed to be a stone of springtime by ancients who considered it a gift from Mother Nature. Napoleon once made a gift of peridot to Josephine as a symbol of undying love and admiration. It is a beautiful stone and was very popular in the Edwardian period. These earrings were made circa 1910 and are 15ct gold.",simple,0,Earrings,"Edwardian (1901-1914)",sold,,
20120710,http://www.antiquejewellerycompany.com/shop/victorian-gold-cabochon-garnet-earrings/,3904,"Victorian Gold & Cabochon Garnet Earrings",450,314D,"A pretty pair of 15ct gold Victorian earrings which have been mounted with cabochon garnets. Very wearable and useful as an every day pair.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20120710,http://www.antiquejewellerycompany.com/shop/heart-shape-citrine-pearl-gold-earrings/,3908,"Heart Shape Citrine & Pearl Gold Earrings",,,"An unusual pair of citrine earrings which were made circa 1880 most likely in Scotland. They are 9ct gold and set with natural pearls with crown tops. Typically Victorian and a very pretty look on the ear.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20120710,http://www.antiquejewellerycompany.com/shop/banded-sardonyx-earrings/,3912,"Banded Sardonyx Earrings",250,315D,"A good smart every day pair of banded onyx earrings. The skill of the cutter shows in these two pieces of onyx as he has had to get the band evenly around the edge. The wires and backs are gold.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120710,http://www.antiquejewellerycompany.com/shop/jade-drop-gold-earrings/,3916,"Jade Drop Gold Earrings",450,328D,"A good pair of jade earrings. The jade is a good apple green colour and natural.",,0,Earrings,"Retro (1940s)",sold,"Retro (1940s)",
20120709,http://www.antiquejewellerycompany.com/shop/gold-heart-locket-set-with-a-diamond/,3920,"Gold Heart Locket set with a Diamond",225,247D,"A pretty heart locket which is marked 9ct gold back and front. This means that the two sides are 9ct but the frame connecting them is base metal for strength. It was a common practice to do this. It is set with a small diamond.",,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120709,http://www.antiquejewellerycompany.com/shop/9ct-gold-etruscan-work-heart-locket/,3924,"9ct Gold Etruscan Work Heart Locket",295,279D,"An unusual heart shape 9ct gold locket which is set with a natural split pearl. The decoration is known as Etruscan work after the Italian early Etruscan jewellery. It has been applied in an intricate design. It was made circa 1900.",,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120709,http://www.antiquejewellerycompany.com/shop/berlin-iron-early-19th-century-bracelet/,3929,"Berlin Iron Early 19th Century Bracelet",1500,265D,"The production of iron jewellery reached its peak between 1813 and 1815, when the Prussian royal family urged all citizens to contribute their gold and silver jewellery towards funding the Franco-Prussian war. In return the people were given iron jewellery such as brooches and rings, often with the inscription Gold gab ich f",,0,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,
20120709,http://www.antiquejewellerycompany.com/shop/diamond-natural-split-pearls-bangle/,3934,"Diamond & Natural Split Pearls Bangle",2500,256D,"A beautiful example of a Victorian 18ct gold bangle. It is set with diamonds and natural pearl flowerheads and is in lovely condition throughout.",simple,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
20120709,http://www.antiquejewellerycompany.com/shop/emerald-diamond-art-deco-pendant-on-chain/,3941,"Emerald & Diamond Art Deco Pendant on Chain",2500,333D,"This pendant has wonderful lines. It is just so stylish that I could not resist buying it. it is set with calibre cut emeralds and old cut and rose diamonds with a large natural pearl drop. I love the contrast of platinum and 18ct gold which was common practice in the 1920s. The chain is original to the pendant and is also platinum.",simple,0,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
20120709,http://www.antiquejewellerycompany.com/shop/diamond-pearl-pendant-on-chain/,3945,"Diamond & Pearl Pendant on Chain",975,330D,"This is a really delicate and pretty Edwardian style pendant. My opinion is that it is later in date, most probably it was made in the 1960s. It is nicely made and set with small diamonds and a bouton pearl.",simple,0,"Lockets &amp; Pendants","Modern (1960s onwards)",available,,
20120709,http://www.antiquejewellerycompany.com/shop/gold-cat-brooch/,3951,"18ct Gold Cat Brooch",675,323D,"An amusing 18ct gold cat brooch which was made in the 1950s. It is set with two heart shape amethysts and turquoise and sports a bow tie.",simple,0,Brooches,"Mid-Century (1950s)",sold,,
20120709,http://www.antiquejewellerycompany.com/shop/miners-gold-brooch/,3956,"Miner's Gold Brooch",525,261D,"A 9ct gold miner's brooch in its original case, retailed by J. E. Murdock of Johannesburg and at Cape Town. It is beautifully worked with a spade and axe, and a nugget of gold with a bucket suspended. It is late Victorian, circa 1890.",,0,Brooches,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120709,http://www.antiquejewellerycompany.com/shop/georgian-royal-blue-enamel-diamond-navette-shaped-ring/,3963,"Georgian Royal Blue Enamel & Diamond Navette Shaped Ring",2500,208D,"An unusual Georgian navette shaped ring. The Royal blue enamel is in lovely condition and is surrounded by graduated rose cut diamonds with old mine cut diamonds down the centre. The top is in silver and the bezel and shank are in yellow gold.",simple,0,"Rings>Dress Rings","Georgian (1714-1830)",available,1,"UK N, US 6 ½, French 54, Japanese 13"
20120709,http://www.antiquejewellerycompany.com/shop/burma-ruby-diamond-half-hoop-victorian-ring/,3967,"Burma Ruby & Diamond Half Hoop Victorian Ring",2250,258D,"A delicate looking Burma ruby and diamond half hoop Victorian ring. The rubies are well matched and are interspersed with 4 diamonds. The 18ct yellow gold shank has carved sides.",simple,0,"Rings>Engagement Rings","Victorian (1839-1901)",sold,,"UK M, US 6, French 52 ¾, Japanese 12"
20120709,http://www.antiquejewellerycompany.com/shop/georgian-oval-diamond-natural-split-pearls-royal-blue-enamel-ring/,3973,"Georgian Oval Diamond , Natural Split Pearls & Royal Blue Enamel Ring",1250,267D,"A lovely oval Georgian ring with a central royal blue enamel panel surrounded by natural split pearls. The ring is set to the centre with an old mine cut diamond and ""Allee Smith obt (died) 30 sept 1803 at (aged) 30"" is engraved on the reverse.",simple,0,"Rings>Dress Rings","Georgian (1714-1830)",sold,1,"UK K, US 5 ¼, French 50, Japanese 9 ½"
20120709,http://www.antiquejewellerycompany.com/shop/large-diamond-onyx-ring/,3977,"Large Diamond & Onyx Ring",2250,292D,"This ring is a strong look. It was commissioned in the 1980s and incorporates old cut Victorian diamonds. It is 18ct gold with carved onyx framing the diamonds.",simple,0,"Rings>Dress Rings","Modern (1960s onwards)",available,,"UK N ½, US 6 ¾, French 54 ¾, Japanese 13 ½"
20120611,http://www.antiquejewellerycompany.com/shop/platinum-diamond-single-stone-ring/,3982,"Platinum & Diamond Single Stone Ring",975,808L/J,"A beautiful old cut diamond surrounded by three concentric platinum circles. There is a lovely three leaf clover detail on top of a diamond shaped cut out design linking the platinum to the gold shank.",,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)","UK N, US 6 ½, French 54, Japanese 13"
20120611,http://www.antiquejewellerycompany.com/shop/diamond-edwardian-open-cluster-ring/,3987,"Diamond Edwardian Open Cluster Ring","£1,875",766D,,,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120611,http://www.antiquejewellerycompany.com/shop/edwardian-triple-diamond-cluster-ring/,3993,"Edwardian Triple Diamond Cluster Ring",675,814L/J,"A pretty and delicate Edwardian triple cluster ring which is composed of small diamonds set in to a platinum top with an 18ct gold shank. It was made circa 1910.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)","UK N, US 6 ½, French 54, Japanese 13"
20120611,http://www.antiquejewellerycompany.com/shop/diamond-edwardian-daisy-cluster-ring/,3998,"Diamond Edwardian Daisy Cluster Ring",1500,228D,"A pretty Edwardian daisy cluster ring which has well matched diamonds with a 20 point centre stone and 55 points of stones around. They are a good bright white. It is just that little bit different to the usual daisy rings in that it has a gap between the central stone and the surrounding ones which looks smart.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)","UK M, US 6, French 52 ¾, Japanese 12"
20120611,http://www.antiquejewellerycompany.com/shop/william-i-bloodstone-enamel-memorial-ring/,4004,"William IV Bloodstone & Enamel Memorial Ring",750,251D,"An unusual 18ct gold memorial ring which is engraved inside the shank ""mrs Elizth (Elizabeth) Blaxland Obt 10 oct 1839 ae (aged) 92."" It is clearly hallmarked for London 1839.

It says in black enamel around the shank ""In memory of."" Each plaque is slightly concave. On the top is set an oval bloodstone. As an example of a mourning ring from that period it is in excellent condition and would suit a collector.",simple,0,Rings,"Victorian (1839-1901)",available,,"UK L ½, US 5 ¾, French 52 ¼, Japanese 11 ½"
20120611,http://www.antiquejewellerycompany.com/shop/small-sapphire-diamond-edwardian-cluster-ring/,4010,"Small Sapphire & Diamond Edwardian Cluster Ring",675,243D,"A really neat and pretty diamond and sapphire cluster ring. The shank on either side has a ribbed motif which makes it a little more special. It is delicate and the stones are all good condition. Deakin and Francis, who made this ring, are still trading in Birmingham and are well known for their quality.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,Edwardian,"UK M, US 6, French 52 ¾, Japanese 12"
20120611,http://www.antiquejewellerycompany.com/shop/cartier-moonstone-diamond-deco-ring/,4015,"Cartier Moonstone & Diamond Deco Ring",5250,761L//J,"A lovely example of a Cartier Art Deco piece with an oval moonstone surrounded by small diamonds and inset with triangular onyx top and bottom and either side of the platinum shank.",simple,0,"Rings>Dress Rings","Art Deco (1920-1935)",sold,,"UK M, US 6, French 52 ¾, Japanese 12"
20120611,http://www.antiquejewellerycompany.com/shop/fire-opal-diamond-edwardian-ring/,4022,"Fire Opal & Diamond Edwardian Ring",4500,C43,"A fantastic fire opal and diamond ring. The opal is a deep flame orange; verging on red. The colour why fire opals were symbols of the most fervent love in ancient times, in India and in the ancient Persian kingdom, and among the peoples of Central America. A piece to treasure!",simple,0,Rings,"Edwardian (1901-1914)",sold,,"UK M ½, US 6 ¼, French 53 ¼, Japanese 12 ½"
20120611,http://www.antiquejewellerycompany.com/shop/art-deco-coral-enamel-ring/,4029,"Art Deco Coral & Enamel Ring",2500,394B,"A striking Art Deco gold ring enamelled in black and white with a central carved piece of coral. It is very finely worked in the Viennese style.",simple,0,"Rings>Dress Rings","Art Deco (1920-1935)",sold,,"UK J ½, US 5, French, 49, Japanese 9"
20120611,http://www.antiquejewellerycompany.com/shop/georgian-flat-cut-garnet-pearl-ring/,4035,"Georgian Flat Cut Garnet & Pearl Ring",675,154D,"This is a gold Georgian ring for the little finger. It is in good condition with flat cut garnets and split pearls in a cluster and repousse sides.",simple,0,Rings,"Georgian (1714-1830)",sold,,"UK H ½, US 4, French 46 ½, Japanese 7"
20120611,http://www.antiquejewellerycompany.com/shop/triple-cluster-sapphire-diamond-edwardian-ring/,4040,"Triple Cluster Sapphire & Diamond Edwardian Ring",1875,231D,"A lovely triple cluster early Edwardian ring which would be ideal as an engagement ring. The sapphires are well matched and are surrounded by small diamonds which enhance them very well. The ring is all original and very pretty.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)","UK O, US 7, French 55 ¼, Japanese 14"
20120608,http://www.antiquejewellerycompany.com/shop/paste-silver-edwardian-hoop-earrings/,4046,"Paste & Silver Edwardian Hoop Earrings",525,250D,,,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120608,http://www.antiquejewellerycompany.com/shop/emerald-diamond-art-deco-circular-brooch/,4049,"Emerald & Diamond Art Deco Circular Brooch",2625,253D,"A fine quality, emerald and diamond brooch, in 18ct white gold. Made circa 1920-30 in the style typical of the Art Deco period.",simple,0,Brooches,"Art Deco (1920-1935)",sold,,
20120608,http://www.antiquejewellerycompany.com/shop/diamond-star-tie-pin/,4053,"Diamond Star Tie Pin",110,107A,"A striking gold star stickpin set with a diamond which was made circa 1910.",,0,"Men's Jewellery>Tie Pins","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120608,http://www.antiquejewellerycompany.com/shop/diamond-platinum-edwardian-round-earrings/,4057,"Diamond & Platinum Edwardian Round Earrings",1000,C24,,simple,0,Earrings,"Edwardian (1901-1914)",sold,,
20120608,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-round-cufflinks/,4061,"Victorian 18ct Gold Round Cufflinks",675,C22,,,0,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/lapis-18ct-gold-victorian-cufflinks/,4064,"Lapis & 18ct Gold Victorian Cufflinks",850,C21,,,0,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",available,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/victorian-banded-onyx-18ct-cufflinks/,4068,"Victorian Banded Onyx 18ct Cufflinks",675,J/J,"A good pair of banded onyx cufflinks which were made circa 1870. They are English and very smart.",,0,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/such-is-life-gold-seal/,4071,"'Such Is Life' Gold Seal",175,O/O,"A charming small gold seal which has an engraved intaglio cornelian base which has a ship in full sail and the words ""Such is life"". I can only suppose that it is a pun for sailing through life in rough or calm seas. The Victorians loved to do this and I love to find these pieces!",,0,"Seals &amp; Signet Rings","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/ladder-key-heart-love-token-seal/,4075,"Ladder, Key & Heart Love Token Seal",250,933A,"A pretty little seal which would be ideal on a charm bracelet or as a delicate pendant.
It is 15ct gold and is composed of a ladder, key and a heart. It is a wonderful love token which the Victorians were so fond of. Such pieces like this one have secret messages. This says"" I have a key and will climb the ladder to your heart and unlock it"".",,0,"Seals &amp; Signet Rings","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/georgian-gold-bloodstone-small-seal/,4079,"Georgian Gold & Bloodstone Small Seal",125,992A,"A decorative small seal which is engraved on the bloodstone base "" All's well"". Perhaps a nice reminder that life is good. It was made circa 1830 and has repoussee decoration of flowers and leaves in the typical style of the period.",,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120608,http://www.antiquejewellerycompany.com/shop/two-colour-gold-regency-seal/,4083,"Two Colour Gold Regency Seal",675,203C,"<p>A lovely well executed seal. It was made circa 1810 and is two colour 15ct gold worked to form grapes and vine leaves. The base is an amethyst which has an intaglio of a monogram topped by a four point crown which represents a Baron.</p>
<p>The top ring would be fine for a chain to go through to wear round the neck.</p>",,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20130807,http://www.antiquejewellerycompany.com/shop/georgian-gold-cornelian-seal/,4089,"Georgian Gold & Cornelian Seal",525,26A,"This is quite an early Georgian seal which was made circa 1720. It has a good intaglio engraving on the base of the carnelian of a crest. It would be ideal on a bracelet or together with other seals on a neck chain.",simple,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",available,,
20120608,http://www.antiquejewellerycompany.com/shop/18ct-gold-and-lapis-lazuli-castellated-seal/,4095,"18ct Gold & Lapis Lazuli Castellated Seal",1500,C14,,,0,"Seals &amp; Signet Rings","Victorian (1839-1901)",available,,
20120608,http://www.antiquejewellerycompany.com/shop/18ct-gold-platinum-locket/,4098,"18ct Gold & Platinum Locket",975,801L/J,"A smart round 18ct gold and platinum locket which is set with a diamond and sapphires with small sections of enamel in between. It was made circa 1925.",simple,0,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
20120608,http://www.antiquejewellerycompany.com/shop/georg-jensen-silver-st-christopher-pendant/,4102,"Georg Jensen Silver St. Christopher Pendant",450,844L/J,"A well designed pendant by Georg Jensen which is of St Christopher. It is silver and fully marked.",simple,0,"Lockets &amp; Pendants","Modern (1960s onwards)",sold,,
20120608,http://www.antiquejewellerycompany.com/shop/gold-padlock-bracelet/,4106,"Gold Padlock Bracelet",750,J/J,"An early Victorian gold curb bracelet with a padlock which has been set with citrines. Easy to wear and very effective.",,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/silver-victorian-oval-locket/,4111,"Silver Victorian Oval Locket",350,215D,"A large oval Victorian locket which has a raised silver flower motif. It is in good condition and was made in 1881 in Birmingham.",,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/large-oval-silver-victorian-locket/,4116,"Large Oval Silver Victorian Locket",295,239D,"This locket is engraved on both sides. One side has a stylised flower with a decorative edge and the other side has a shield which could be engraved with initials or a crest.
It is silver and was made circa 1880.",,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/victorian-9ct-gold-turquoise-earrings/,4120,"Victorian 9ct Gold & Turquoise Earrings",675,807L/J,"A pretty pair of Victorian drop earrings which were made circa 1870. They are set with Persian turquoise which was very popular then and looks good today.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20120608,http://www.antiquejewellerycompany.com/shop/two-gold-charms/,4124,"Two Gold Charms",450,C7,,,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120608,http://www.antiquejewellerycompany.com/shop/victorian-cabochon-garnet-gold-earrings/,4128,"Victorian Cabochon Garnet & Gold Earrings",475,246D,"A really useful pair of cabochon garnet and gold earrings which were made circa 1890. They are 15ct gold.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20140518,http://www.antiquejewellerycompany.com/shop/opal-9ct-art-nouveau-brooch/,4132,"Opal 9ct Art Nouveau Brooch",1000,C4,"An Art Nouveau Brooch in 9ct yellow gold. The swirling double horn design is set to each side with an oval opal and to the centre with a larger, pear shaped opal. The brooch suspends a smaller oval opal. ",simple,0,Brooches,"Art Nouveau (1890-1915)",sold,,
20120608,http://www.antiquejewellerycompany.com/shop/moonstone-diamond-edwardian-oval-brooch/,4136,"Moonstone & Diamond Edwardian Oval Brooch",2950,241D,,,0,Brooches,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120608,http://www.antiquejewellerycompany.com/shop/long-sapphire-diamond-art-deco-brooch/,4141,"Long Sapphire & Diamond Art Deco Brooch",2250,254D,"This is a really stylish long and striking Art Deco brooch. it would look fabulous on a lapel. It is in excellent condition.",,0,Brooches,"Art Deco (1920-1935)",available,"Art Deco (1920 - 1935)",
20120608,http://www.antiquejewellerycompany.com/shop/georgian-gold-agate-bracelet/,4147,"Georgian Gold & Agate Bracelet",1500,827B/OJ,"A good example of a Georgian 18ct gold agate bracelet. It may have been part of a parure which would have comprised of a necklace, earrings and brooch to match. Over the years pieces often get split up. This bracelet stands on it's own and looks smart. The brown agate is mounted in to gold settings with a secure clasp.",,0,"Bracelets &amp; Bangles","Georgian (1714-1830)",available,"Georgian (1714 - 1830)",
20120425,http://www.antiquejewellerycompany.com/shop/victorian-9ct-gold-cufflinks/,4152,"Victorian 9ct Gold Cufflinks",275,216D,"These cufflinks have an unusual Gothic motif. They are 9ct gold.",simple,0,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
20120425,http://www.antiquejewellerycompany.com/shop/silver-engraved-cufflinks-of-grouse/,4156,"Silver Engraved Cufflinks of Grouse",275,218D,"An interesting pair of large silver oval cufflinks which have been engraved on one side with grouse. They are plain on the other, so they would make an ideal gift to a sportsman and a monogram or crest could be engraved to personalise them.",simple,0,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",sold,,
20120425,http://www.antiquejewellerycompany.com/shop/georg-jensen-silver-charm-bracelet/,4160,"Georg Jensen Silver Charm Bracelet",800,190D,"I have never had a Georg Jensen silver charm bracelet. This is charming and all the charms are by Jensen. It is heavy and very good quality.",simple,0,"Bracelets &amp; Bangles|Charms","Retro (1940s)",sold,,
20120425,http://www.antiquejewellerycompany.com/shop/silver-art-nouveau-buckle/,4163,"Silver Art Nouveau Buckle",475,O/O,"A most unusual Art Nouveau buckle which is silver and silver gilt in a very stylised form, typical of the Art Nouveau period.",,0,Curiosities,"Art Nouveau (1890-1915)",sold,"Art Nouveau (1890 -1915)",
20120425,http://www.antiquejewellerycompany.com/shop/antique-victorian-9ct-gold-guard-chain/,4167,"Victorian 9ct Gold Guard Chain",975,199D,"A nice example of a long 9ct gold chain which is called a guard chain. It is in very good condition and was made circa 1890. It looks great wound round the neck twice, as it shows the detail of the different links.",simple,0,Chains,"Victorian (1839-1901)",sold,,
20120425,http://www.antiquejewellerycompany.com/shop/victorian-silver-gold-overlay-bangle/,4171,"Victorian Silver & Gold Overlay Bangle",450,202D,"A good example of a Victorian silver bangle which has gold overlay. It was made during the Aesthetic period when all things Japanese were in fashion, circa 1880, hence the Japanese fans on either side of the flower central motif.",simple,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
20120425,http://www.antiquejewellerycompany.com/shop/15ct-gold-victorian-diamond-set-drop-earrings/,4177,"15ct Gold Victorian Diamond Set Drop Earrings",525,135D,"A pretty and very wearable pair of Victorian drop earrings. They are set with small diamonds which lifts them. They were made circa 1880.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120425,http://www.antiquejewellerycompany.com/shop/silver-flat-cut-almandine-garnet-earrings/,4181,"Silver Flat Cut Almandine Garnet Earrings",250,161D,"A pretty pair of drop earrings. They are silver and are set with foil backed flat cut garnets which are striking. They were made circa 1830-40. It is difficult to pin point which country as this style was prevalent from Holland to Spain.",,0,Earrings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120425,http://www.antiquejewellerycompany.com/shop/silver-gold-overlay-victorian-earrings/,4185,"Silver & Gold Overlay Victorian Earrings",250,203D,"These earrings are silver which has been overlayed with different coloured gold in the form of roses. There is a brooch to match in the brooch department. They were made circa 1880. Earrings are hard to find nowadays.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120425,http://www.antiquejewellerycompany.com/shop/georgian-flat-cut-garnet-earrings/,4189,"Georgian Flat Cut Garnet Earrings",950,184D,"A lovely pair of Georgian flat cut garnet earrings. They are very difficult to find and these are in good condition. The foiling behind the garnets has not got discoloured over the years so the original colour is intense. Set in 9ct gold and made circa 1800.",,0,Earrings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120425,http://www.antiquejewellerycompany.com/shop/pearl-heart-18ct-gold-edwardian-earrings/,4194,"Pearl Heart 18ct Gold Edwardian Earrings",975,177D,"I have never come across matched heart shape mabe or blister pearls such as these before. They are a really lovely pale ivory colour and are set in marked 18ct gold mounts. They were made in the Edwardian period when Princess Alexandra set the fashion for pretty pearl jewellery.",,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120425,http://www.antiquejewellerycompany.com/shop/banded-onyx-pearl-drop-victorian-earrings/,4198,"Banded Onyx & Pearl Drop Victorian Earrings",,,"These are fabulous earrings. They are in great condition and beautifully set with matched banded onyx. They were made circa 1870 when banded onyx pieces were very much in fashion. The death of Prince Albert in 1861 meant that every one pretty well went in to mourning, so black jewellery was the norm. These would have been part of a large set or ""parure"" which would have comprised of a brooch, and, or locket and chain and a bracelet, or pair of bracelets. They are very wearable today as they are really smart.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120425,http://www.antiquejewellerycompany.com/shop/turquoise-pearl-fringe-drop-earrings/,4202,"Turquoise & Pearl Fringe Drop Earrings",1500,217D,"These earrings are really stunning. Long and beautiful and set with turquoise and natural split pearls. They are articulated and were made circa 1870.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120424,http://www.antiquejewellerycompany.com/shop/victorian-sapphire-diamond-engagement-ring/,4206,"Victorian Sapphire & Diamond Engagement Ring",1750,187D,"A lovely late Victorian sapphire and diamond ring. This is the classic antique engagement ring. The stones are well matched lovely blue natural sapphires interspersed with old cut diamonds. It is in very good condition.",,0,"Rings>Engagement Rings","Victorian (1839-1901)",sold,"Victorian (1839 -1901)","UK O, US 7, French 55 ¼, Japanese 14"
20120424,http://www.antiquejewellerycompany.com/shop/18ct-gold-bloodstone-plain-signet-ring/,4211,"18ct Gold Bloodstone Plain Signet Ring",850,189D,"A heavy 18ct gold signet ring. It is hallmarked 1963 and is set with a good bloodstone which can be engraved. It is in very good condition and ideal for putting a family crest on.",,0,"Seals &amp; Signet Rings","Modern (1960s onwards)",sold,"Modern (1960s onwards)","UK P ½, US 7 ¾, French 57, Japanese 15 ½"
20120424,http://www.antiquejewellerycompany.com/shop/opal-diamond-edwardian-dress-ring/,4216,"Opal & Diamond Edwardian Dress Ring",1750,196D,"A detailed opal and diamond dress ring set with tiny diamonds to the side of the mount. The opal is a soft colour complimented by the mount.",,0,"Rings>Dress Rings","Edwardian (1901-1914)",sold,,"UK K ½, US 5 ½, French 50, Japanese 9 ½"
20120424,http://www.antiquejewellerycompany.com/shop/van-cleef-arpels-zig-zag-ring/,4221,"Van Cleef & Arpels Zig Zag Ring",675,192D,"A lovely ring made by Van Cleef and Arpels probably around the 1940-50 period. It could be worn as a wedding band. It is fully signed and marked with 18ct gold poincon.",simple,0,"Rings>Wedding Bands","Retro (1940s)",sold,,"UK J, US 4 ¾, French 48, Japanese 8 ½"
20120424,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-buckle-ring/,4226,"Victorian 18ct Gold Buckle Ring",675,195D,"This is a really nice example of a wide Victorian buckle ring. The giving of a ring in the shape of a belt buckle began in Victorian times and was symbolic token of the close relationship between the giver and the wearer. It is 18ct gold and clearly hallmarked inside the shank.",,0,Rings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)","UK O, US 7, French 55 ¼, Japanese 14"
